Fecha_de_publicacion	Nombre_del_producto	Categoria	Subcategoria	Codigo_del_producto	URL	Precio_publicado	Precio_regular	Stock	Descripcion
2023-05-23T00:00:00Z	SMART  TV  LG  70  PULGADAS  4K  UHD  70UP7750	/Tecnología/TV  Y  VIDEO/TV  LED  Y  SMART  TV/	/Tecnología/TV  Y  VIDEO/	482862	https://www.hiperlibertad.com.ar/smart-tv-lg-70-pulgadas-4k-uhd-70up7750/p	518619.0	518619.0	1.0	"Televisor  Smart  de  70"".  Panel  IPS  4K  UHD.  Procesador  4K  inteligente  a5.  4K  active  HDR.  Resolucion  3840  x  2160.  Tasa  de  refresco  60Hz.  Ultra  luminance.  Escalador  4K.  Control  de  brillo  Al.  HDR10  pro.  Sonido  Al  sound  Pro.  Canales  2.0  CH  20W.  Salida  de  audio  simultanea.  Bluetooth  surround  ready.  Sistema  operativo  webOS  6.0.  Inteligencia  artificial  LG  Al  ThinQ.  Magic  remote.  Control  por  voz.  Wi  Fi.  Bluetooth  5.0.  Alexa  lite.  Air  play.  Apple  TV.  Conectividad:  2  HDMI  2.0.  2  USB."
2023-05-23T00:00:00Z	SMART  TV  PHILIPS  32  PULGADAS  HD  ANDROID  32PHD6927  BLANCO	/Tecnología/TV  Y  VIDEO/TV  LED  Y  SMART  TV/	/Tecnología/TV  Y  VIDEO/	492166	https://www.hiperlibertad.com.ar/smart-tv-philips-32-pulgadas-hd-android-32phd6927-blanco/p	126749.0	126749.0	5.0	"""Televisor  Smart  /  Android.  Pantalla:  TV  LED  HD.  Resolucion  de  panel:  1366  x  768  p.  Relacion  de  aspecto:  16:9.  Optimizacion  de  la  imagen:  HDR10,  HLG  (Hybrid  Log  Gamma),  Pixel  Plus  alta  definicion.  Tamano  diagonal  de  pantalla:  32  pulgadas  /  80  cm.  Cantidad  de  conexiones  HDMI:  3.  Cantidad  de  puertos  USB:  2.  WIFI.  Bluetooth.  Potencia  de  salida  (RMS):  10  W.  Configuracion  del  parlante:  Altavoz  de  5  W  x2.  Optimizacion  del  sonido:  Nivelador  automatico  de  volumen,  Dialogo  nitido,  Dolby  Atmos,  Mejora  de  graves  Dolby.  Sistema  operativo:  Android  TV  10  (Q).  Aplicaciones  preinstaladas:  YouTube,  Amazon,  Prime  Video,  Apple  TV,  Disney+,  Aplicacion  de  fitness,  Google  Play  Movies,  Google  Play  Music,  Busqueda  de  Google,  Netflix,  YouTube  Music.  Tamano  de  la  memoria  (flash):  8  GB.  Control  por  voz  con  IA:  Presiona  un  boton  del  control  remoto  para  hablar  con  el  Asistente  de  Google.  Controla  el  televisor  o  los  dispositivos  inteligentes  para  el  hogar  compatibles  con  el  Asistente  de  Google  usando  tu  voz.  """
2023-05-23T00:00:00Z	"SMART  TV  PHILIPS  32""  PULGADAS    32PHD6917/77  ANDROID"	/Tecnología/TV  Y  VIDEO/TV  LED  Y  SMART  TV/	/Tecnología/TV  Y  VIDEO/	492165	https://www.hiperlibertad.com.ar/smart-tv-philips-32-pulgadas-32phd6917-77-android/p	96655.2	120819.0	25.0	El  Philips  32PHD6917/77  es  un  smart  TV  compacto  y  elegante  con  una  pantalla  LED  de  32  pulgadas  y  resolución  HD  (1366  x  768  p).  Su  motor  de  procesamiento  optimiza  la  calidad  de  imagen  para  ofrecer  nitidez,  colores  ricos  y  movimientos  suaves.  Desde  videos  de  YouTube  hasta  series  imperdibles  de  Netflix,  siempre  disfrutarás  de  la  mejor  experiencia  visual  posible.Android  TVEsta  Android  TV  de  Philips  te  ofrece  el  contenido  que  querés  cuando  lo  querés.  Podrás  personalizar  la  pantalla  de  inicio  para  mostrar  tus  aplicaciones  favoritas,  lo  que  te  facilitará  la  reproducción  de  las  películas  y  los  programas  que  te  encantan.Características  TécnicasImagenResolución  1366  x  768  pFormato  de  pantalla  Plano3D  NoCaracterísticas  GeneralesSmart  TV  SíColor  Bisel  negro  mateCaracteristicas  SmartYoutube  SíNetflix  SíControl  por  Voz  SíConectividadEntradas  HDMI  3Entradas  USB  2Conexión  a  Internet  SíNFC  NoSalidas  audio  óptico  digital  SíConector  para  auriculares  SíHDMI  ARC  SíSonidoCantidad  de  parlantes  2Potencia  10W  RMSQue  Incluye?Control  Remoto  SíOtros  Accesorios  Incluidos2  pilas  AAA,  Cable  de  alimentación,  Guía  de  inicio  rápida,  Folleto  legal  y  de  seguridad,  Soporte  para  la  mesaDimensionesAlto  433  mmAncho  716  mmProfundidad  76  mmAlto  (con  base)  453  mmAncho  (con  base)  716  mmProfundidad  (con  base)  166  mmMedida  VESA  100  x  100  mmPeso  3,98  kg
2023-05-23T00:00:00Z	SMART  TV  PHILIPS  65  PULGADAS  4K  UHD  65PUD7906/77	/Tecnología/TV  Y  VIDEO/TV  LED  Y  SMART  TV/	/Tecnología/TV  Y  VIDEO/	482039	https://www.hiperlibertad.com.ar/smart-tv-philips-65-pulgadas-4k-uhd-65pud7906-77/p	296999.1	414979.0	7.0	SMART  TV  PHILIPS  65  PULGADAS  4K  UHD  65PUD7906/77Televisor  4K  UHDCon  tecnología  Ambilight  en  3  lados  Control  por  voz  con  el  Asistente  de  Google  HDR  para  imágenes  brillantesDiseño  atractivo  y  ultra  fino,  con  marco  plateadoDolby  Vision  y  Dolby  Atmos  para  visión  y  sonido  cinematográfico  Se  puede  personalizar  la  pantalla  de  inicio  para  mostrar  las  apps  preferidas,  facilitando  la  reproducción  de  las  películas  y  los  programas  favoritosIdeal  para  jugar  con  cualquier  consola  gracias  a  su  bajo  tiempo  de  latencia.Tamaño  diagonal  de  pantalla:  65  pulgadas  /  164  cmPantalla:  LED  4K  Ultra  HDResolución  de  panel:  3840  x  2160Relación  de  aspecto:  16:9  Optimización  de  la  imagen:  Resolución  Ultra,  Dolby  Vision,  HLG  (Hybrid  Log  Gamma),  Compatible  con  HDR10+Motor  Pixel:  Pixel  Precise  Ultra  HDCantidad  de  conexiones  HDMI:  4Cantidad  de  puertos  USB:  2Dimensiones  de  la  caja:Ancho  1600  mmAlto  995  mmProfundidad  170  mmDimensiones  del  aparato  con  soporte  incluido:Ancho  1450,5  mm  Alto  860,5  mm  Profundidad  293,2  mmPeso  del  producto:  21,3  kg  Peso  del  producto  (+  soporte):  21,5  kg  Compatible  con  el  soporte  de  pared  VESA:  300  x  300  mm  -  Peso  con  embalaje  incluido:  28,4  kg
2023-05-23T00:00:00Z	SMART  TV  PHILIPS  ANDROID  43  PULGADAS  FHD  43PFD6917/77	/Tecnología/TV  Y  VIDEO/TV  LED  Y  SMART  TV/	/Tecnología/TV  Y  VIDEO/	489742	https://www.hiperlibertad.com.ar/smart-tv-philips-andriod-43-pulgadas-fhd-43pfd6917-77/p	132327.2	165409.0	22.0	"TV  LED  Smart  Android  de  43""  FHD  (1920  x  1080).  Optimizacion  de  la  imagen  HDR10,  HLG,  Pixel  plus  alta  definicion.  Potencia  2  x  8W  RMS.  Optimizacion  del  sonido:  Nivelador  automatico  de  volumen,  Dialogo  nitido,  Dolby  Atmos,  Mejora  de  graves  Dolby.  Bluetooth  5.0.  Wi  Fi  802.11n,  2x2,  doble  banda.  Entrada  video  componente  HDM  compatible  HDR,  HDR  10/HLG.  2  Entradas  USB.  3  Entradas  HDMI.  Salida  de  auriculares,  antena  IEC75,  conector  de  servicio,  salida  de  audio  digital.  TV  digital:  ISDB-T.  Sistema  operativo  Android  TV  10.  Aplicaciones  preinstaladas:  YouTube,  Amazon  Prime  Video,  Apple  TV,  Disney+,  Aplicacion  de  fitness,  Google  Play  Movies*,  Google  Play  Music,  Busqueda  de  Google,  YouTube  Music,  Netflix.  Tamano  de  la  memoria  (flash):  8  GB.  Dimensiones  del  TV  con  soporte  (alt-anch-prof)  58.7  x  95.8  x  22.7cm.  Incluye  2  pilas  AAA,  cable  alimentacion,  soporte  para  mesa,  control  remoto."
2023-05-23T00:00:00Z	SMART  TV  SAMSUNG  65  PULGADAS  4K  UHD  NEO  QLED  65QN85B	/Tecnología/TV  Y  VIDEO/TV  LED  Y  SMART  TV/	/Tecnología/TV  Y  VIDEO/	495433	https://www.hiperlibertad.com.ar/smart-tv-samsung-65-pulgadas-4k-uhd-neo-qled-65qn85b/p	766999.0	766999.0	1.0	La  imagen  realista  que  querés  en  nuestro  televisor  OLED  más  asequible.  Juegos  con  capacidad  de  respuesta  que  te  mantienen  a  la  cabeza  de  la  acción.  Sonido  emocionante  para  programas,  películas  y  mucho  más.  Independientemente  de  lo  que  te  guste,  el  envolvente  Ambilight  lo  mejora.
2023-05-23T00:00:00Z	SMART  TV  SAMSUNG  65  PULGADAS  4K  UN65BU8000GCZ	/Tecnología/TV  Y  VIDEO/TV  LED  Y  SMART  TV/	/Tecnología/TV  Y  VIDEO/	498646	https://www.hiperlibertad.com.ar/smart-tv-samsung-65-pulgadas-4k-un65bu8000gcz/p	332999.1	374999.0	9.0	"Active  Crystal  colour
Con  Dynamic  Crystal  Color,  vas  a  experimentar  mil  millones  tonos  de  colores  que  dejan  que  te  sumerjas  por  completo  en  la  escena,  con  colores  de  cristal  dinámicos  que  expresan  cada  detalle  en  la  escena  de  manera  clara  y  realista.
También  cuenta  con  Crystal  Processor  4K  que  proporciona  una  perfecta  experiencia  4K,  expresando  los  colores  con  mayor  precisión  y  mejorando  el  contenido  que  te  gusta.  Con  Q-Symphony  vas  a  poder  sentir  la  sinergia  que  hay  entre  la  TV  y  la  barra  de  sonido,  que  se  ha  vuelto  mucho  más  fuerte.
Por  otro  lado,  con  Adaptive  Sound  todo  el  contenido  es  analizado  en  tiempo  real  para  proporcionar  un  sonido  optimizado  para  cada  escena.  También  ofrece  Home  Activity  con  la  cual  disfrutarás  de  una  vida  más  inteligente  y  conveniente  con  Crystal,  ya  que  todo  se  vuelve  posible  desde  trabajar  hasta  hacer  tu  ejercicio,  o  incluso  realizar  una  comunicación  a  través  de  tu  TV.
 
Diseño
El  Crystal  UHD  genera  una  armonía  con  cualquier  tipo  de  entorno  con  un  alucinante  diseño  delgado,  cuenta  con  un  soporte  ajustable  instalado  con  el  cual  se  puede  incrementar  la  inmersión  en  la  visualización  colocando  su  TV  sin  restricciones  de  espacio.  Se  puede  ajustar  la  altura,  lo  que  dará  mayor  espacio  para  la  barra  de  sonido,  para  cualquier  pulgada  de  TV.  También  se  puede  regular  el  ancho  ajustable  para  aprovechar  más  el  espacio  de  tu  mesa.
 
Control  remoto  ecológico
Con  el  control  remoto  de  carga  solar  vas  a  preservar  el  medio  ambiente  mientras  se  mira  televisión.  Este  control   SolarCell  ecológico  viene  equipado  con  un  panel  solar  en  la  parte  superior  del  dispositivo.  Además  cuenta  con  un  micrófono  incorporado  que  facilita  la  función  de  asistente  de  voz,  por  lo  que  es  innovador  en  más  de  un  sentido."
2023-05-31T00:00:00Z	"SMART  TV  SAMSUNG  75""  PULGADAS  UN75BU8000GC"	/Tecnología/TV  Y  VIDEO/TV  LED  Y  SMART  TV/	/Tecnología/TV  Y  VIDEO/	494690	https://www.hiperlibertad.com.ar/smart-tv-samsung-75-pulgadas-un75bu8000gc/p	629999.0	629999.0	1.0	"El  Smart  TV  Samsung  UN75AU8000GCFV  posee  un  diseño  elegante  y  ultradelgado.  Con  su  pantalla  de  75  pulgadas  y  resolución  4K  UHD  lograrás  tener  imágenes  claras  y  nítidas,  para  disfrutar  de  todo  tu  contenido  multimedia  sin  perderte  ningún  detalle.  Además,  gracias  a  su  Clean  Cable  Solution,  podrás  mantener  todos  los  cables  ordenados  y  ocultos,  y  reducir  el  desorden.  ImagenSu  procesador  Crystal  4K  te  garantizará  una  gran  calidad  de  imágen  y  expresiones  de  color  más  realistas,  gracias  a  su  sofisticada  tecnología  de  Color  Mapping.  Además,  su  característica  de  alto  rango  dinámico  (HDR)  optimiza  los  niveles  de  luz  del  televisor,  brindando  un  gran  espectro  de  colores  y  detalles  visuales,  mientras  que  Dynamic  Crystal  Color  ofrece  una  gran  gama  de  tonos  de  colores.Características  TécnicasMarca  :  SamsungTamaño  de  panel  :  75""Resolución  :  3,840  x  2,160  4KTipo  :  LEDColores  :  Dynamic  Crystal  ColorMotor  de  imágenes  :  Crystal  Processor  4KPQI  (Picture  Quality  Index)  :  2200HDR  (Alto  Rango  Dinámico)  :  HDR  BRIGHTBrightness/Color  Detection  :  Brightness  DetectionMicro  Dimming  :  UHD  DimmingParlantes  :  20W  x  2  Dolby  Digital  Plus,  Q-Symphony,  Adaptive  Sound,  Object  Tracking  Sound,  Multiroom  Link,  Dual  Audio  Support  (Bluetooth)Características  Smart  :  Samsung  SMART  TV,  OS  Tizen,  Bixby,  Navegador  Web,  SmartThings  App  Support,  SmartThings,  Media  HomeSintonizador  Digital  :  ISDB-TSintonizador  Analógico  :  Si  (trinorma)TV  Key  :  SiConectividad  :  HDMI  x  3,  USB  x  2,  Ethernet  (LAN)  x  1,  Salida  de  audio  (óptica)  x  1,  Entrada  RF  (Entrada  terrestre  /  cable)  x  1/1,  eARC  SiWiFi  :  SiBluetooth  :  SiFrecuencia  de  actualizacion  :  60HzVoltaje  :  AC  220-240  V  50/60  HzVESA  :  Si  400  x  400  mmControl  remoto  :  TM2280EDimensiones  físicas  con  base  :  1676.7  x  1005.5  x  340.4  mmDimensiones  físicas  sin  base  :  1676.7  x  960.3  x  26.6  mmDimensiones  del  embalaje  :  1834  x  1110  x  190  mmPeso  con  base  :  32  kgPeso  sin  base  :  31.4  kgPeso  del  empaque  :  42.3  kg"
2023-05-23T00:00:00Z	SMART  TV  TCL  50  PULGADAS  4K  UHD  ANDROID  GOOGLE  TV  L50P725-F	/Tecnología/TV  Y  VIDEO/TV  LED  Y  SMART  TV/	/Tecnología/TV  Y  VIDEO/	491694	https://www.hiperlibertad.com.ar/smart-tv-tcl-50-pulgadas-4k-uhd-android-google-tv-l50p725-f/p	125999.0	125999.0	1.0	"La  línea  TCL  Google  TV  P725  posee  un  diseño  Full  Screen,  prácticamente  sin  bordes,  que  garantiza  una  visión  diferenciada,  con  la  sensación  de  sumergirse  en  cada  contenido.Incluye  calidad  de  imagen  4K  HDR,  MEMC,  Dolby  Vision-Atmos,  Hands  Free  Voice  Control  2.0  y  mucho  más.
Experimentá  grandes  escenas  del  deportes  y  entretenimiento  de  una  forma  única  a  través  de  un  televisor  diseñado  para  vos.Hacé  que  las  aplicaciones  adoren  tu  TV.  Netflix,  YouTube,  Disney+,  Amazon  Prime  Video,  HBO  Max,  Spotify  y  más  aplicaciones  están  disponibles  en  tu  TCL  Google  TV.Todas  las  aplicaciones  de  películas,  espectáculos,  música,  deportes  y  videos  están  listas  para  descargarse  desde  Google  Play  Store  y  con  rápido  acceso  mediante  el  Google  Asisstant  comandado  sólo  con  tu  voz,  sin  necesidad  de  intermediarios  como  el  control  remoto.
 
-  Smart  TV  TCL  50""  3840×2160
-  Parlantes  2  x  9.5  Watts
-  Procesador  de  64  bits  a55x4  1.3GHz
-  Memoria  16GB  eMMC  5.0
-  Wifi  2.4  5.0
-  Bluetooth  5.0
-  HDMI  x3
-  USB  x2"
2023-06-02T00:00:00Z	SOPORTE  DE  PIE  PARA  TV  ONE  BOX  OB-P1  23  A  70  PULGADAS	/Tecnología/TV  Y  VIDEO/ACCESORIOS  DE  TV  Y  VIDEO/	/Tecnología/TV  Y  VIDEO/	480333	https://www.hiperlibertad.com.ar/soporte-de-pie-para-tv-one-box-ob-p1-23-a-70-pulgadas/p	19699.0	19699.0	1.0	"Inclinación  y  altura  regulables.  Ultra  resistente.
Compatible  con  todas  las  marcas  de  TV  de  23’’ a  70’’
Compatible  VESA  75×75  hasta  800×400.
Inclinable:  +6/-6
Con  ajuste  lateral.
Organizador  de  cables."
